VGLL4	0.006534078480914
ADM2	0.006538148046329
NOX5	0.006539145178049
COPZ2	0.006540383717324
TXNL1	0.006549335455415
TGOLN2	0.006553761345245
CACNA1A	0.006575663196767
RAB3IL1	0.006583430324558
GALR2	0.006587530625173
MAFK	0.006601508977059
GLO1	0.006602478148236
IGLV4-60	0.006605221367259
KIF2A	0.006610962458602
PHKA2	0.006616681522175
SARDH	0.006616721320337
RHBDF1	0.006617056713665
TMEM160	0.006617351659104
NSA2	0.00662249025682
PGD	0.006631635147231
FANCC	0.006633483420698
EVC	0.006636996440378
UBXN8	0.006642518210378
GTF2E2	0.006646392759397
P3H3	0.006648103363033
SIDT2	0.006652678505564
WDR26	0.006661542271248
SPTLC1	0.006661756788924
POU2AF1	0.006672679142216
FUT5	0.006681811267123
ZMYND8	0.006694865416753
VPS35	0.006697622723351
GLB1	0.006698174676505
PAX9	0.006705651610491
POF1B	0.006729488718515
PIH1D1	0.006753652940575
NHLH1	0.006756862217274
PNO1	0.006768095628981
PCDHGA1	0.006769708058204
C4orf19	0.00677003505307
TGM4	0.006782549147262
SIGLEC9	0.006790875964264
MYO1A	0.006798482667174
KCTD15	0.006823632890494
CELF3	0.006830350830562
DGKD	0.006832636595482
MARK2	0.006834501726632
LTBP2	0.00685301023103
ACE2	0.00685392155779
BEST2	0.006861987167839
KLHL21	0.006863806194249
ZNF514	0.006879114443805
TRAF3IP2	0.006882077264729
ARID4A	0.006887249396443
VDR	0.006891668687571
ATP6V0E1	0.006893747866406
CRIP1	0.006896809456512
EHD1	0.006916280595824
MLXIPL	0.006917293426541
PGGHG	0.006921818816223
PEF1	0.006925840068143
HACD1	0.006928918129683
MRPL12	0.006936363008911
HNF1B	0.006959121793266
EPO	0.006965540012279
CNIH3	0.006978166309115
MEF2D	0.006980549722931
CYFIP2	0.006988294676405
EXOC1	0.006996169262569
BICD2	0.006996262712152
PTH2R	0.00699900687257
MAML3	0.007003500764303
ST3GAL1	0.007010497490884
SLC35E2A	0.007014702711837
PTGDS	0.007021126796479
ATP8B1	0.007025932489797
SMIM7	0.007033401263553
MRPL18	0.007044015414926
WWTR1	0.007048935296685
NKX6-1	0.007053403033594
TIPRL	0.007056313292069
SCG3	0.00705772617041
SLC26A6	0.007085326062629
MMP25	0.007099447610796
TBX1	0.007101622900334
ZNF711	0.007105041082096
SFI1	0.007110416878575
MAST2	0.007126960367883
SSBP2	0.007129027570613
ODC1	0.007140850700944
ZFP36L1	0.007141113764043
GORASP2	0.007149587039845
AP2S1	0.00715138642469
ZC3H3	0.007155649071777
PYCR1	0.007159693495915
ART3	0.007165918713861
STAP2	0.007168510398437
TLR2	0.007168792479838
WDTC1	0.007169819512223
VKORC1	0.007186295226268
ERCC5	0.007198056094428
PRDM10	0.007205476145811
DNAI1	0.007223117720559
HSD17B7	0.007224148344181
ALLC	0.00724279896043
RBP4	0.007243047480378
RRAGB	0.007248157090143
YBX3	0.007253032152213
ANKS1A	0.007258023822188
METTL7A	0.007261873435724
C9orf78	0.00726466121555
PLCB3	0.007281002365752
TRAF4	0.007281279309712
TJP3	0.007283790159951
CD6	0.007291881059894
SPDEF	0.007294609590495
ZCCHC10	0.007298825083162
MATN1	0.007299436953789
RAB6B	0.007306882785139
MED4	0.007309837448896
GMFB	0.0073103250781
PARP12	0.007310718474515
POLR3E	0.007345881860855
TST	0.007346674100584
MID1	0.007348463592232
EMC9	0.007373658958944
CEP192	0.00738825354546
MARK1	0.007402626467682
ZNF771	0.007422553974195
GLMN	0.007425776909419
PDAP1	0.007440202390642
TRPS1	0.007440440738647
NUP43	0.007465841557066
FDXR	0.007481958659893
LMNB1	0.007487933462327
XPA	0.007508918145098
SEPTIN7	0.007512721590906
FAM155B	0.007523519492269
CAAP1	0.007546866106389
LRCH3	0.007554674391456
AGER	0.007558079991396
PTPRT	0.007565739731085
TRPC1	0.007570074498104
COL4A2	0.007579757473305
NCBP2	0.007593680622983
E2F2	0.007602391036669
DHRS12	0.00761155542484
ZNF174	0.007616123296882
PSCA	0.007616302426258
IRS1	0.007618345256919
SCMH1	0.007619511308674
IL23A	0.007625467770511
SAFB2	0.007636517624409
FGF21	0.007647993358596
GABRB1	0.007652004003297
VAT1	0.007667817008447
RBPMS	0.007671255911429
MXRA8	0.007687855228713
ARPC2	0.007712629356154
NOP53	0.007725972861226
NQO2	0.007732048004831
GTPBP4	0.007756957030495
MARS1	0.007761767284729
CRNKL1	0.007768306915432
SRP9	0.007780209728854
SLC44A1	0.007788676439544
STS	0.007789996642222
SEL1L	0.007807949420999
MFSD5	0.007809270282429
ELOVL2	0.007832884261385
ABCB9	0.007835817473178
ARMCX3	0.007838200188949
ENTPD5	0.007841363508363
MMUT	0.007861167447699
SH3BP4	0.007864610799076
TACR1	0.007881589191884
NOP10	0.007884473795703
PTTG1	0.007895089376354
CSPP1	0.007895550603019
SLAMF8	0.007898678068051
LARP4	0.007902743526303
OSBP2	0.007904310917681
ART1	0.007913749460865
SCTR	0.007926859740507
USP11	0.007929956524363
CD46	0.007930866966099
MOSPD1	0.007953277794831
FADS2	0.007955535387277
OMP	0.007955623680924
ERV9-1	0.007957851073676
UBE2S	0.007969629568063
RABEP1	0.007974548620289
LETMD1	0.007975079497217
MYO3A	0.007982193142855
USP2	0.00798707849876
ITGB7	0.00798962108426
NAMPT	0.007999879165523
KIF3A	0.008000210467685
DENND5B	0.008006560328802
GPR17	0.00800755585477
UBXN1	0.008010156582735
TPST1	0.008024721562202
PPP2R5A	0.008029499306698
CDC25A	0.008030162431922
RPL39	0.008057284693594
SERPINA10	0.008078825478402
GJA4	0.008082734101721
POLH	0.00809790326718
S100A1	0.008108797766047
DTYMK	0.008127525453374
NPY5R	0.008130111063896
GLI1	0.008130902792836
FXYD6	0.008140704398614
INTS3	0.00816971072639
TNIP1	0.008183332962615
PLAAT4	0.00818913259771
NBPF1	0.008195277154182
HAP1	0.008196685506427
PHF11	0.008201230166814
STARD8	0.008214191691516
LINC01949	0.008228694447337
AVPI1	0.008254082288506
DRD2	0.008262252549683
ADGRA2	0.008274255070712
LTC4S	0.008274261163574
MFSD11	0.008279135300107
PSPN	0.008280885095468
CFB	0.008287447466712
CCN3	0.008294962309729
GYS1	0.008306412083972
C5orf22	0.008318168229155
PRRG2	0.00833523394879
PNP	0.008341442401276
KLK8	0.008345904362042
PDX1	0.008346447512259
PSMB2	0.008350003767311
CETN2	0.008353900827581
SLC9A5	0.008354569590301
TPK1	0.008356017001683
IMPG2	0.008358806134774
TMED3	0.008365055892244
RBP1	0.008382379339245
VAMP5	0.00838477601607
PELP1	0.008391401498368
COPG1	0.00839147952768
CADM1	0.008435983570392
PSMB4	0.008443944561358
CSPG4	0.008445348376244
DECR1	0.008446318090094
SYT12	0.008453647929929
CD19	0.008485480284482
TBC1D13	0.008498528423746
ZNF467	0.008506197981994
RASGRF1	0.008510514174389
RPRM	0.008511580781619
ATP5MF	0.008525613910798
IQCG	0.008534033962145
ATP10A	0.008548446802262
ZFR2	0.008548941127717
HNF4A	0.008588389340389
PABPC1	0.008596074289222
TRAK2	0.00859701252913
CD44	0.008613827742749
CHCHD3	0.008616068217514
ICAM1	0.008617513814631
CLDN9	0.008626767190587
SLC9A7	0.008638085852842
CYP17A1	0.008649226000919
PLEKHG3	0.008655058992372
APOLD1	0.008655648620371
NFATC3	0.008664762090538
FANCF	0.008676108302588
CNBP	0.008685415633872
SZT2	0.008686607305462
NKTR	0.008690924055581
TAB1	0.008692080235699
FCN2	0.008704484551739
COL5A3	0.008708013318991
COX6A2	0.008715786129202
DRD4	0.008722684130294
FUCA1	0.008739777079631
KPNA4	0.008749286708091
ANKRD36B	0.008760103884101
NUP42	0.008786352366882
PLK3	0.008787248593894
ZNF557	0.00879284965888
HCN4	0.008797224131863
PLIN3	0.008803401030031
DAAM2	0.008803875143424
RPAP3	0.008808448397127
SLC16A5	0.008812774543705
PYY2	0.008818795977829
IFIT1	0.008829128539081
LRRC75B	0.008834496562183
NPTX1	0.008848921493808
TELO2	0.008851686358732
AJAP1	0.008854314872739
PPP1CA	0.008909234552505
APBA3	0.008936345772919
ADAM9	0.008941905694354
BTBD3	0.008942725829838
THSD4	0.008949708061985
TCF7	0.008950968773383
PAGR1	0.008960809346941
MRPL19	0.008967465942278
PTPN20	0.008996666043278
ERO1A	0.009000072546925
DMXL2	0.009012450723633
ITGA3	0.00901441661337
SH2B2	0.009014761014718
LARP4B	0.009043742903195
BCL2	0.00907459076429
CKB	0.009089223459621
ASRGL1	0.009090101100108
RECQL4	0.009112111412383
RPE	0.009141553679893
ELMO2	0.009155345407666
RPL23AP32	0.00916769207023
ARHGAP32	0.009171599132566
FRG1CP	0.009186181162332
NIPA2	0.00919118720867
PKLR	0.009192856288771
CD79B	0.00919821858669
SEPTIN2	0.009215354300284
HECTD4	0.009215651843727
SIPA1	0.009227155174326
USP15	0.00923191494031
HERC2	0.009233858871626
SRP14	0.009253061524054
IRF5	0.00925508688288
PABPC3	0.009257884998692
ABLIM3	0.009271996423997
ENPP1	0.009282321586819
GRM5	0.009284518994745
POGZ	0.009286095266406
PIMREG	0.009288608666423
GPATCH1	0.009290880082311
DKK4	0.009300076840038
ZNF24	0.009300991530152
CIDEA	0.009306696168229
LSM4	0.009338480514164
P3H1	0.009368677295274
MED27	0.00937376412393
CACNA1I	0.009376309404445
ZNF44	0.009393965124247
SEC14L2	0.009398452137301
CLDN10	0.009401797311383
RHBDF2	0.009421199013892
CHUK	0.009430694232947
COL11A2	0.0094311784471
IKZF4	0.009432737301669
CRYBA4	0.009444018749507
NSFL1C	0.009470544229588
NAGK	0.00949311037352
DEXI	0.009514665171626
MARK4	0.00953578567679
CRABP2	0.009536449489473
CLDN3	0.009542073555347
PCSK5	0.009542472150337
PTBP1	0.009553243632643
ZFP36L2	0.00955815567519
NOP14	0.009587795678174
PGAP4	0.009590407837588
RBM17	0.009597391175029
FCAR	0.00960230161433
FOXN2	0.009617972036966
ADGRL2	0.009623336800404
CRELD1	0.00965122016248
CTDNEP1	0.009671317607784
EIF2S1	0.009687980832408
SETD1B	0.009688476421831
GPR20	0.009703646118897
FKBP3	0.009704150153392
NEFH	0.009711705444665
CST1	0.009730489882808
BABAM2	0.00973724845833
AP2B1	0.009745245860621
RHOBTB3	0.009763200874151
ZWILCH	0.009767375750409
DPM1	0.009773208854034
MBTPS1	0.00977655543087
PAX4	0.009788604650119
SNRPA1	0.009805292885352
CST5	0.009828505113955
ERMP1	0.009851222642967
ABI1	0.009856561932079
NELFA	0.009857764391763
SEC61A1	0.009873684523689
CDX2	0.009876684349043
EIF3K	0.009881199901518
MMP28	0.00989288581268
MIR9-1HG	0.009893995528727
SH3GLB2	0.009896872142387
PDCD6IP	0.009897459010646
COX7C	0.009899510785012
HKDC1	0.009904605734006
SNAPC5	0.009919011528178
SLC52A2	0.009919771963012
SALL2	0.009934568717781
PKIA	0.009950617859827
RBBP9	0.009988817933014
DNASE2	0.010018322548702
UCP3	0.010022946457859
COG4	0.01002506920274
KLHDC4	0.010033232047133
PRKAA2	0.010035699490003
TMOD1	0.010038768942665
KRTAP1-1	0.010068472743514
NPVF	0.0100749430465
OSM	0.01008440747382
SIGLEC7	0.010093026525652
NECTIN3	0.010098012992209
GRAP2	0.010105344726957
ERBB2	0.010110560614459
TNFAIP1	0.010118891101083
EGFR	0.010121618504307
OTOR	0.010129820734515
GHSR	0.010147880569234
SMPDL3A	0.010149077649945
MAP4K2	0.010167121489212
UBAC1	0.010168374859706
CSF3	0.010172543792447
SLC22A6	0.010186543738908
ME3	0.010217842512855
NCAN	0.010230065110828
GTF2A2	0.010284828558936
HSPA14	0.010289428901941
RCE1	0.010291838219483
BUB3	0.010298418721415
HMX1	0.010305550544479
MT3	0.010310386538971
TMEM176B	0.010317799609987
ZBTB7A	0.010374693005113
TNFRSF25	0.010378765109287
NR4A1	0.010382452438461
RANBP17	0.010391030701495
HAUS7	0.010395215038448
ZNF611	0.010396511188592
USPL1	0.010398893106972
ACAD10	0.010404131173054
P2RY2	0.010418028935716
DHRS3	0.01042051053206
DCAKD	0.010437492675455
KLK14	0.010456242239527
HTR6	0.010456398651261
SOBP	0.010467635685712
SNIP1	0.010473526423773
DDX11	0.010483020696048
LDOC1	0.010488700562547
IL36A	0.010507291260449
KIR3DL2	0.010517694555789
SIAH1	0.010532494552151
STMN3	0.010538800001152
DNAJC4	0.010541024426244
TM4SF5	0.010546954082428
RIN1	0.010571267298738
C1QL1	0.010587029233081
TKT	0.010600756299937
TGM1	0.010604724219538
SEMA3F	0.010623457304726
CAVIN3	0.010624153711454
NUDT11	0.010638418589473
CENPB	0.010656058897927
E2F4	0.010658652986546
EFEMP1	0.010661269071938
ACTN2	0.010665751835418
PPP3R1	0.010670461878586
STK39	0.010672134000711
TRMT1L	0.010676439402718
ANG	0.010702611802223
GJA1	0.010747574770835
MORF4L2	0.01074907859232
GAST	0.010750545579506
CEL	0.010760134320539
OXTR	0.010768552705493
EPHB4	0.010772613350195
TTLL5	0.010790917329628
ADCY9	0.010833036430471
C4BPB	0.010840865276541
PRPF39	0.010849943056352
NIPSNAP2	0.010852914792347
PADI2	0.010904988336569
CKAP2	0.010908642048983
MYO7A	0.010914904696424
FAM193B	0.010917884905744
KPNA5	0.010933556365882
PHLPP1	0.010940329865708
MSRB1	0.010955797137381
RRAD	0.010962856421504
STRA6	0.010976582458029
CCIN	0.010991762916436
SEC14L1P1	0.011017223985896
FAT2	0.011050955394943
DIO2	0.011083120086631
PTAFR	0.011089768615031
CCDC15	0.011144574945103
SFSWAP	0.011172525173341
CRYGB	0.011241148785318
GNPAT	0.011247734473299
EIF2S3	0.011258672351663
UBP1	0.011283424432492
SEMA3E	0.011307435880008
FAAP24	0.011309979954417
TPRKB	0.01131770913256
PSMC2	0.0113552581297
SFRP5	0.011370599518011
PRSS2	0.011377841148284
VLDLR	0.011386155918308
TNNI1	0.011391251127189
APEX1	0.011401015979088
OSGEPL1	0.011443555765991
HSD17B1	0.011452074427054
PDIA5	0.011458795784697
EXD3	0.011460173060686
TNK1	0.011474940630955
UGGT1	0.011475277245447
WDR47	0.011511980229682
FAM53B	0.011525223592373
HBE1	0.011526532029458
SEC14L4	0.011534304519998
PRPF4	0.011536219608064
THY1	0.011538233784846
ZBTB43	0.011561094030103
BDH2	0.011580388053221
GPATCH3	0.011580500810217
GLB1L	0.011586674516113
XRCC3	0.011607919538884
NOL3	0.011613243576621
FOXO3	0.011618798295683
LHPP	0.011624499100165
MARCHF7	0.011639911809383
TUBB	0.011642396215869
ABCA5	0.011658797611001
PIPOX	0.011664702278982
MMRN2	0.011688960673068
RPS15	0.011693473555397
CSTF3	0.011693547832772
RNASEH2B	0.011697826882136
TXNDC15	0.011697891099069
CHORDC1	0.01170048787541
CEBPD	0.011703458555217
GTF2H3	0.011720846503524
GMIP	0.011724894548345
BLK	0.011744784194592
SOX13	0.011757168932147
POPDC2	0.011839875624627
NCAPH2	0.011845263431806
IGF2-AS	0.011847967109773
RALGDS	0.011877816257887
BDKRB2	0.011895569778185
RPL13A	0.011895953359545
AVEN	0.011928567584929
MIIP	0.011942543451563
ORM1	0.011951371109533
GMPR	0.01196221819945
FZD5	0.011975819734764
CELA3A	0.01199121031629
MACROD1	0.012010322181339
GABRR2	0.012036428984893
B4GALT4	0.012042767747852
EIF2B2	0.012065199851488
PHACTR4	0.0120691536357
CAB39L	0.012090426078108
ELF3	0.01211248168883
VTI1B	0.012113947534021
CPN2	0.01213231593738
FBP1	0.01217747420382
RIN3	0.012262795561294
DHX30	0.012275407172185
ATP6V0A1	0.012275897481216
ADAM7	0.012282563660859
AVIL	0.012297113682263
TMEM208	0.012304742860938
SLC12A7	0.012306630333616
SNAI1	0.012307725147829
RSPH6A	0.012307823957045
TK2	0.012308379500596
NPRL3	0.012314684354603
UAP1L1	0.012335976423243
LENEP	0.012342756355557
SLC22A14	0.012346541336165
PLOD1	0.012363089922864
GJC2	0.012393351023924
BIRC7	0.012432497399699
SRPK3	0.012444967341281
GIPR	0.012445671249863
GPR176-DT	0.012476989336291
RLN1	0.012478687671533
SLC38A7	0.012487441997226
CRX	0.01248972042873
C8A	0.012506867447947
IL2RA	0.012525431319391
CPLANE2	0.012546674501117
FRS2	0.01255638995889
CAVIN1	0.012564835944637
MED7	0.012573152127223
SPOCK3	0.012573382117312
PDE10A	0.012601288181819
SNHG32	0.012616917301166
SPACA9	0.012620485697447
TNS3	0.01262217996009
HTR4	0.012622629336782
REM1	0.012623116052817
OTUD7B	0.012629880491076
SMO	0.012633432187103
PRR5	0.012638220259205
SDK2	0.01263949252923
AHSA1	0.012658377377368
ZFYVE21	0.012719352860934
CORO1B	0.012722976481182
AGXT	0.012741078224548
CDC7	0.01274738813933
MADCAM1	0.012805244225185
AFDN-DT	0.012807592031495
DBI	0.01282133293641
SETD1A	0.01282611710234
CYP11B2	0.012881405971488
PPP1R13B	0.012910385416008
IDUA	0.012932319572345
IL2RG	0.012935058277611
RAP1GAP	0.012936509935947
MPL	0.012938707669252
ARHGDIG	0.012940213612466
ZNF688	0.012965886384094
RALYL	0.013002745410098
TET3	0.013013054525059
CD164	0.013018112349313
BSDC1	0.013021810229941
CRABP1	0.013022158793937
LPAR1	0.013042757314278
KCTD5	0.013063244712766
SIN3B	0.013083407375578
TAFAZZIN	0.013084095915186
NCL	0.013085660015686
HIC1	0.013092205769118
SLC24A3	0.013107938368758
PIM1	0.013122241305247
EFNB3	0.013146445793259
HNRNPDL	0.013147259264138
TPO	0.01315679941128
LINC00963	0.013160973652602
CRYGA	0.013170066864023
SEC31B	0.013176934181839
FH	0.013183569207458
WDR6	0.013199485787946
ATP5IF1	0.013215043174573
SCAF11	0.013224960078654
DUSP8	0.013251758971368
KRT8	0.013313470280011
PEX7	0.013314179732401
GPD1L	0.013332928846998
SRSF8	0.01333978330736
KIR2DS1	0.01336387799804
CYB5R4	0.013367128440432
APPL1	0.013368055789851
GNL3L	0.01337744196386
OLFML2A	0.013390420672282
RNF43	0.013406854727705
SEC23IP	0.013410355923601
MRM2	0.013410732503298
H6PD	0.01344412237881
KIFC3	0.01345498842479
TUBA3D	0.013487259919701
MTMR4	0.013497292061558
HADHB	0.013497771876199
GK	0.013509067349208
PDGFB	0.013546479267669
KLF10	0.013561556763191
ARMCX4	0.013590671324861
IGFBP7	0.013608021078266
DOCK4	0.013625045543182
TOP2B	0.013629449746845
PTMA	0.013652608658547
EDN1	0.01365546117826
SEMA6C	0.013679413295504
SLC4A1	0.013680311635972
SOX3	0.013692760919458
SH3BP1	0.01369750431187
PRDM14	0.013714441710179
PNMA3	0.013729803562181
RDH8	0.013758508199539
F8	0.013820486409316
IL1R2	0.01384125098148
LOC100506282	0.013845658393149
EIF1AX	0.013846472097982
PGBD5	0.01385070282484
WIZ	0.013852101367751
FYB1	0.013869391847584
CD1E	0.013873165553298
MPDU1	0.013880178257649
XPNPEP3	0.013898758350645
SNCB	0.013926072629475
SLC52A1	0.013929351045679
RBMX	0.013930055471496
FCER2	0.013930950377847
SCN4A	0.013931333029571
GOSR2	0.013940833826674
NTRK3	0.013968930498855
GPR39	0.013981008551388
TFAP4	0.013992373911005
OTUB1	0.01399547122429
PPP3CA	0.013996739148571
OTUD4	0.014018096720061
RBM6	0.014029618282101
LPCAT3	0.014034408627895
OR7C1	0.014035911859851
BCL11A	0.014081148313359
ID4	0.014086831632253
ARSF	0.014123843162526
INTS1	0.014134736506005
ZNF668	0.014136182622273
TAP1	0.014147657654257
MMP26	0.01415027090217
MYLPF	0.014161641954344
LOC728392	0.014179074292877
ARID5A	0.014225064218276
PRTN3	0.014225752161481
ADCYAP1	0.014240755744885
CEP350	0.01424780265045
GNAI1	0.014253667645909
EBF2	0.014286117795296
TOX4	0.014291243390857
POLR3F	0.014302395438167
LTB	0.014303405226093
SLC3A2	0.014311621712278
STC2	0.014318577702791
IPO13	0.01432610276697
PIK3R2	0.014342449393253
PRR14L	0.014345667628563
TMEM254	0.014346910899871
VAC14	0.014352203800711
GCNT1	0.014354153416721
UNG	0.014369897349769
NTN3	0.014372347275461
CSHL1	0.014386568152036
CDH4	0.01441225752171
GRTP1	0.014418445439949
MFN2	0.014452620519516
ARHGAP45	0.014461233050593
TEX261	0.014468867504582
TRA2B	0.014471990719502
CPQ	0.014490345843868
CFAP410	0.014518225426419
AANAT	0.014560326934674
ATP2C2	0.01459414776543
GRWD1	0.014608664721016
GTF2B	0.014614539969991
TAF4B	0.014618430862222
AFG3L2	0.014634915562475
IGFLR1	0.014649356977252
CUTA	0.01465423696242
ITIH4	0.014661017307048
CD68	0.014666747329049
PRKAR2A	0.014682236750538
LIMD2	0.014827884755392
CAMP	0.014876459619873
MSRB2	0.014887844387019
IGHM	0.014905263854036
LMF1	0.014906300778399
ARHGAP22	0.014906415437706
ADAM8	0.014911282270456
PTK7	0.014924529230155
NAGLU	0.014929059811772
POU3F1	0.014940844369549
LY9	0.014946547739501
FDFT1	0.014977973954945
NDST1	0.015007382663624
MYO5A	0.015009930887632
PLEKHB1	0.015012549474677
GNAT3	0.015020062260011
ABI2	0.015029105531067
H3-4	0.015041146101026
CHPF	0.015045305179005
ZNF324	0.015052998033526
PPIA	0.015066084542967
FPR2	0.015072155357413
CHST11	0.015073471237278
SH3BGRL	0.015078255206837
L3MBTL1	0.015086029377376
ARHGEF16	0.015103966941054
EFNB1	0.015113461362975
ALS2CL	0.01511805223184
MYBL2	0.015126089310408
TGFB1I1	0.015145667906129
ZFTA	0.015158692279966
IFRD1	0.015163555777735
SNRNP200	0.015166866508741
LIN7C	0.015174187401558
NIPSNAP1	0.015189283097761
EML1	0.015196508977319
ARHGAP17	0.015219123416425
B3GALT1	0.015221104549976
EVX1	0.015242214117773
PRR3	0.015254395296823
HTR2C	0.015270430293398
KRT19P2	0.015282213445263
RTL10	0.015290092148442
GPR32	0.015305026296362
STK16	0.015313892469154
S1PR1	0.015324594643221
CYP4F2	0.015325966879821
DPYSL2	0.015337919657389
LHB	0.015350047508861
PYROXD1	0.015362680932966
CD59	0.015364534582589
THAP10	0.015386508667069
ZNF212	0.015470122631248
AKAP3	0.015472635813504
CLDN5	0.015473411609199
SERPINA1	0.015489597480696
SELPLG	0.015508394142396
RB1CC1	0.015520903917987
NSUN5P1	0.015540157193824
P2RX2	0.015546734530676
ZBBX	0.015561607261295
NR3C1	0.015575173774253
CHMP6	0.015580199439714
IPO7	0.01559054149139
CCDC28A	0.015599164365035
NCKAP1L	0.015640903606008
OR12D2	0.015644906323801
GEM	0.015650794804104
ADRA1A	0.015666844375264
CTBP2	0.015669136809454
HSP90B1	0.015688100881093
TMEM80	0.015728772215539
MCFD2	0.015746256239928
F2	0.015784015611224
PIK3IP1	0.015839788954155
ZMYM4	0.015849194349488
UCK2	0.015877039469902
LBH	0.015890006592291
STYXL1	0.015895254153949
IGHV1-69	0.015898883595667
HOXB3	0.015914576381219
VAMP1	0.015972533400908
ROCK2	0.015972722017136
GPX1	0.015979430017779
NDST3	0.016009140450124
CDC42EP2	0.016045707251721
HESX1	0.016061381762616
ZMPSTE24	0.016087991386791
EGLN1	0.0160926609544
EPN1	0.016110269311449
TEX30	0.016113153546451
CCL7	0.016130293629847
UPF1	0.016138177884728
PKD1L1-AS1	0.016140342780191
GABRA3	0.016147056707659
SSRP1	0.016153283691906
EPS8L3	0.016154774863742
MIER2	0.016160490469524
GATB	0.016175815475494
ACTA1	0.016183354694975
FAM111A	0.016184892018733
PMS2P4	0.016221581031969
GJA5	0.016222254777429
SCAF8	0.016223406068551
KISS1	0.016243079956549
NEDD4L	0.016274842078852
CDK9	0.01629990703327
MAOA	0.016308072757416
TBC1D2B	0.016309160509143
C1QTNF3	0.016326039721234
ZNF224	0.016392945717165
KIZ	0.016397809542106
ZNF225	0.01642342458205
H1-5	0.016423667032771
LIMS1	0.016431691465289
ALG12	0.016453034581125
STX11	0.016459513213536
COQ3	0.01647672202036
GATA2	0.01650926039652
PPP1R14B	0.016529697818569
HLA-E	0.016539994456031
HRH2	0.016574290487534
ZNF460	0.016618615008341
UBAP2	0.016630680106178
RENBP	0.016657267271425
ALPI	0.016680882967265
DCTPP1	0.016687357700119
MUC4	0.016716031571272
CD24	0.016723735350783
GLI2	0.016753996236201
CREB3L1	0.016754572539232
WDFY3	0.01675988476507
PCBD1	0.016762069172876
TMEM214	0.016766053013162
AQR	0.016781850172052
ZNF562	0.016792847359645
CAMK1D	0.01681151362413
METTL25B	0.016849253630436
NECTIN1	0.016891118305976
HMGXB4	0.016893131403842
TRADD	0.016910313949686
PARP2	0.016955080296984
NRF1	0.016960351635377
SUGCT	0.016983756217222
CDK5R1	0.016999169648521
OR7E156P	0.017021322778474
CST4	0.017065096889586
CDK2AP2	0.017072579008105
PABPC4	0.017080357594907
LYRM1	0.017107816081772
TUBD1	0.017126635784942
LRP5L	0.01714964772665
ETFB	0.017155640090469
TCEAL2	0.017157821732213
RPS6KA1	0.017159828009113
NOS3	0.017165344326549
TUBG2	0.017175389729849
TSPOAP1	0.017189043649189
TNK2	0.01719000888042
LAMA4	0.017193306797669
SERPINF2	0.017212952088592
APMAP	0.017218317948222
CASP4	0.017264947286291
TGM2	0.017290940470339
PLS1	0.017296407643444
AAAS	0.017335232164521
PSMC5	0.017358665171951
ZMYND11	0.017390733540744
TNNT1	0.017400485321344
NDUFS8	0.017421654643149
MAPK6	0.017429182614428
SEMA7A	0.017443789845641
SLC12A4	0.017443944495004
ACSM1	0.017455712105621
CA9	0.017476934536812
GNRH1	0.017481559836819
EFCC1	0.017483619718172
WIPI1	0.017491208361391
RBFOX1	0.017519911954399
KDM6B	0.017524972670942
ANKRD10	0.017540005091735
H4C5	0.01754087487278
ENTR1	0.017569984508
NDUFB2-AS1	0.017619803501057
CAMKK2	0.017627475859638
EYA1	0.017643102684879
PSME2	0.017653782338177
ERF	0.017656735011178
HSPG2	0.017682458906267
GBX2	0.017688994600129
HAGH	0.01770792625213
STK19	0.017711636429092
MAP1A	0.017717859081066
FGGY	0.017733331739841
ZNF34	0.017737325049453
TRIM15	0.017741901668462
SSTR5	0.017757604429499
TAF13	0.017760166207278
IDS	0.017764748989361
ATAD3A	0.017770043384321
SMG5	0.017777218621645
TAPBPL	0.017786090411097
COL1A1	0.017800498454761
RPL26L1	0.017800915593901
RABGGTA	0.017800995508166
ALG13	0.017803020735786
EPHB1	0.017805729642501
CTSG	0.017809575416705
ACBD3	0.01781306002706
LYPLA1	0.017813229666774
TASOR	0.017813273217298
SPON1	0.017879029707715
PLVAP	0.017881020312201
NR0B1	0.017881236156776
CCL21	0.017891439488139
GNRH2	0.017898516103077
PDZRN4	0.017924283771472
TMSB4Y	0.017962678824439
PLAUR	0.017974402187101
CCDC57	0.017977409729178
JMJD1C	0.01799566701407
CYTH4	0.018000098020026
MMP15	0.018014070616349
TAB2	0.01802260772346
MZB1	0.018040669395472
LILRA2	0.018046071827236
MDFI	0.018064179547817
TRIB1	0.018094363110503
CLIC1	0.018122477054111
TBC1D8B	0.018157661980559
LRP5	0.018158665061071
ATXN7L3B	0.01817427253222
HOXC8	0.018199592930831
DES	0.018241812642988
LCOR	0.018278623367166
LOC101928278	0.018298977137042
CHN2	0.018303355695147
CD248	0.018311687756662
TECPR2	0.01832597159972
MIP	0.018327343876039
ITGB1BP2	0.018332499993357
CD7	0.018350769612894
LOC101929148	0.018367356036474
WBP1L	0.018384688804312
EIF3M	0.01840153896047
TMEM134	0.018413244271501
IQCA1	0.01841383399707
MAP4K4	0.018435715276869
HSPB7	0.018436147575137
SHC1	0.01849991814152
MCF2	0.018506093739827
CPTP	0.018514788430628
POU3F4	0.018522192189388
CRYBB3	0.018540138909434
PLD3	0.018554988321854
KATNA1	0.018561123326422
CHD8	0.018569576034019
